"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.780659496E1,-3.068138718E0,8.148030692E-1,7.664805096E-1,3.265711501E0
1.781656396E1,-2.981658399E0,1.100537202E0,1.054879219E0,3.348766804E0
1.782653396E1,-2.651474609E0,1.546316645E0,1.279922762E0,3.325599953E0
1.783650396E1,-2.300588460E0,2.242127121E0,1.581716273E0,3.580735631E0
1.784647296E1,-2.120814646E0,2.890148889E0,1.753851870E0,3.990840982E0
1.785644296E1,-2.330836984E0,3.168566986E0,1.346941794E0,4.157748187E0
1.786641196E1,-2.779745856E0,3.047787484E0,8.166753477E-1,4.205110485E0
1.787638196E1,-3.009116338E0,2.673317176E0,2.200821805E-1,4.031109280E0
1.788635196E1,-2.935555150E0,2.419154499E0,6.864046454E-2,3.804537296E0
1.789632096E1,-2.602919915E0,2.273845927E0,7.064068007E-1,3.527687338E0
1.790629096E1,-2.080376764E0,2.213747075E0,1.700605370E0,3.481479889E0
1.791626096E1,-1.588284304E0,2.034664401E0,2.437836937E0,3.550430282E0
1.792622996E1,-1.262166961E0,1.761081952E0,2.775308989E0,3.520911112E0
1.793619996E1,-1.210397979E0,1.557120545E0,3.168545936E0,3.732207257E0
1.794616896E1,-1.241444282E0,1.477083857E0,3.503568004E0,3.999743665E0
1.795613896E1,-1.211201313E0,1.486662181E0,3.623431247E0,4.099564253E0
1.796610896E1,-1.138667334E0,1.496615896E0,3.680459726E0,4.133062573E0
1.797607796E1,-9.544615493E-1,1.412207830E0,3.694784235E0,4.068999674E0
1.798604796E1,-6.427244096E-1,1.190060998E0,3.629793602E0,3.873595415E0
1.799601696E1,-2.607062594E-1,8.002218676E-1,3.604206187E0,3.701165361E0
1.800598696E1,1.016803576E-1,2.879361945E-1,3.667035688E0,3.679727828E0
1.801595696E1,4.082966702E-1,-3.042206901E-1,3.581808427E0,3.617818128E0
1.802592596E1,6.490428378E-1,-8.835137004E-1,3.287830889E0,3.465787792E0
1.803589596E1,7.710772982E-1,-1.346861687E0,2.933250470E0,3.318516976E0
1.804586496E1,8.011346910E-1,-1.758326744E0,2.459414917E0,3.127659103E0
1.805583496E1,7.596455531E-1,-2.097858769E0,1.967075851E0,2.974468051E0
1.806580496E1,6.556833744E-1,-2.325743474E0,1.389791359E0,2.787565859E0
1.807577396E1,4.979768054E-1,-2.491434270E0,7.045830542E-1,2.636600634E0
1.808574396E1,3.455227903E-1,-2.636113096E0,-1.606639445E-2,2.658709534E0
1.809571396E1,2.196741910E-1,-2.694810371E0,-6.602944887E-1,2.783208310E0
1.810568296E1,1.438515184E-1,-2.699700397E0,-1.242582443E0,2.975413689E0
1.811565296E1,1.392017394E-1,-2.647267830E0,-1.710405303E0,3.154820183E0
1.812562196E1,1.921035460E-1,-2.550002321E0,-2.093875646E0,3.305106780E0
1.813559283E1,2.607733928E-1,-2.401347388E0,-2.350891764E0,3.370632600E0
1.814556283E1,3.730321126E-1,-2.293358086E0,-2.501846992E0,3.414364163E0
1.815553183E1,5.274218486E-1,-2.176623103E0,-2.566218989E0,3.406074256E0
1.816550183E1,6.850704570E-1,-2.046343045E0,-2.512328711E0,3.311893256E0
1.817547083E1,8.173110131E-1,-1.949126068E0,-2.365554827E0,3.172213637E0
1.818544083E1,9.840784275E-1,-1.818982835E0,-2.116067584E0,2.958859734E0
1.819541083E1,1.131992299E0,-1.678171358E0,-1.784247451E0,2.698370737E0
1.820537983E1,1.283111395E0,-1.561527007E0,-1.477873231E0,2.503767308E0
1.821534983E1,1.348750191E0,-1.435775033E0,-1.342311968E0,2.383773992E0
1.822531983E1,1.327486645E0,-1.305581514E0,-1.380059838E0,2.317612789E0
1.823528883E1,1.189606815E0,-1.146695123E0,-1.384753983E0,2.155833406E0
1.824525883E1,1.053218829E0,-1.003880389E0,-1.329271508E0,1.970788796E0
1.825522783E1,1.025943468E0,-9.125924885E-1,-1.342664555E0,1.920451290E0
1.826519783E1,1.099847962E0,-8.561756283E-1,-1.448954657E0,2.010515318E0
1.827516783E1,1.254904719E0,-9.192665005E-1,-1.498983141E0,2.160274800E0
1.828513683E1,1.376065167E0,-1.148770300E0,-1.458177762E0,2.310738179E0
1.829510683E1,1.373946282E0,-1.543522260E0,-1.345112200E0,2.465667492E0
1.830507583E1,1.257084707E0,-2.084997234E0,-1.245498157E0,2.734728704E0
1.831504583E1,1.114538360E0,-2.689777088E0,-1.145251445E0,3.128689408E0
1.832501583E1,8.431242775E-1,-3.254838560E0,-1.143667434E0,3.551451506E0
1.833498483E1,3.871253642E-1,-3.646772162E0,-1.162400744E0,3.847075349E0
1.834495483E1,-1.412706122E-1,-3.721340534E0,-1.098664924E0,3.882704904E0
1.835492483E1,-4.745555639E-1,-3.570351393E0,-7.376484740E-1,3.676511570E0
1.836489383E1,-4.135878888E-1,-3.259629183E0,-1.282171601E-1,3.288263523E0
1.837486383E1,-1.591607715E-1,-2.687061641E0,3.173272240E-1,2.710411219E0
1.838483283E1,2.928312277E-1,-2.073651881E0,4.413016444E-1,2.140217137E0
1.839480283E1,8.677263643E-1,-1.623085324E0,2.738058132E-1,1.860732284E0
1.840477283E1,1.445712083E0,-1.204438131E0,9.093005061E-3,1.881711275E0
1.841474183E1,2.080612699E0,-6.694003576E-1,-1.125086153E-1,2.188539292E0
1.842471183E1,2.790203601E0,-2.040964776E-1,3.024764657E-3,2.797659854E0
1.843468083E1,3.378020975E0,3.130149025E-1,2.759476483E-2,3.392604531E0
1.844465083E1,3.816565365E0,1.086678717E0,-2.827391893E-1,3.978314123E0
1.845462083E1,3.920081839E0,1.994482920E0,-1.977469862E-1,4.402738650E0
1.846458983E1,3.721912392E0,2.573710442E0,4.462355250E-1,4.547058767E0
1.847455983E1,3.386114983E0,2.638966538E0,9.898213434E-1,4.405640176E0
1.848452983E1,2.996091081E0,2.134016197E0,1.541905505E0,3.988490877E0
1.849449883E1,2.620989858E0,1.477139990E0,2.298572048E0,3.786154229E0
1.850446883E1,2.393084834E0,9.779199207E-1,2.783402120E0,3.798751078E0
1.851443783E1,2.327163909E0,5.305669928E-1,2.917722019E0,3.769654490E0
1.852440783E1,2.321511844E0,3.813460493E-1,3.066361749E0,3.864895397E0
1.853437783E1,2.447130063E0,4.274940294E-1,3.122794397E0,3.990368597E0
1.854434683E1,2.591722205E0,4.743009907E-1,2.694229742E0,3.768402755E0
1.855431683E1,2.721654353E0,5.357680911E-1,2.008201658E0,3.424518034E0
1.856428583E1,2.756366641E0,6.284441203E-1,1.508530768E0,3.204397627E0
1.857425583E1,2.641285251E0,5.920194751E-1,1.100824885E0,2.922103740E0
1.858422583E1,2.506621828E0,3.786001968E-1,5.768804491E-1,2.599861948E0
1.859419483E1,2.316089137E0,1.409465486E-1,1.267851770E-1,2.323835041E0
1.860416483E1,2.012134495E0,1.564673978E-1,-2.723416704E-1,2.036501229E0
1.861413383E1,1.623582045E0,2.815902114E-1,-6.194692290E-1,1.760412971E0
1.862410383E1,1.232861447E0,4.251434487E-1,-8.968950534E-1,1.582755520E0
1.863407383E1,1.110951093E0,4.629930604E-1,-1.109302179E0,1.636803662E0
1.864404283E1,1.204419567E0,3.812630188E-1,-1.152762778E0,1.710219286E0
1.865401283E1,1.283651531E0,2.142785266E-1,-1.269118277E0,1.817783744E0
1.866398283E1,1.166896522E0,1.854257333E-1,-1.168078390E0,1.661456386E0
1.867395183E1,9.346546910E-1,2.649773946E-1,-1.007764694E0,1.399779300E0
1.868392183E1,6.931239733E-1,3.506592768E-1,-9.548117244E-1,1.230872942E0
1.869389083E1,4.336549847E-1,4.790822589E-1,-1.191376036E0,1.355342509E0
1.870386083E1,1.385978226E-1,7.110275629E-1,-1.527659349E0,1.690713647E0
1.871383083E1,-1.226030108E-1,1.068103282E0,-1.677467353E0,1.992428879E0
1.872379983E1,-3.941902990E-1,1.570477632E0,-1.654189587E0,2.314763309E0
1.873376983E1,-5.876467445E-1,1.870754960E0,-1.490233076E0,2.462894118E0
1.874373883E1,-6.969560192E-1,1.952881150E0,-1.332782176E0,2.464913956E0
1.875370883E1,-6.854400010E-1,2.042752855E0,-1.157492591E0,2.445906032E0
1.876367883E1,-7.690015367E-1,2.170233850E0,-1.001325740E0,2.510763144E0
1.877364783E1,-8.988539437E-1,2.281917424E0,-8.288381410E-1,2.588833367E0
1.878361783E1,-1.068151741E0,2.333510916E0,-5.576939803E-1,2.626260442E0
1.879358783E1,-1.246131995E0,2.272529134E0,-2.125497973E-1,2.600463618E0
1.880355683E1,-1.389357934E0,2.177603096E0,1.229920882E-1,2.586000342E0
1.881352683E1,-1.556232060E0,2.128262537E0,3.186416781E-1,2.655728181E0
1.882349583E1,-1.706554912E0,2.150683685E0,2.794781971E-1,2.759688033E0
1.883346583E1,-1.867740720E0,2.188674214E0,7.607110620E-2,2.878287169E0
1.884343583E1,-1.952842559E0,2.241335993E0,-2.106324953E-1,2.980192467E0
1.885340483E1,-2.011782054E0,2.301949400E0,-4.271116215E-1,3.086853156E0
1.886337483E1,-2.106259610E0,2.335407168E0,-5.928597200E-1,3.200302928E0
1.887334383E1,-2.261698483E0,2.211476601E0,-7.853816342E-1,3.259253457E0
1.888331383E1,-2.330967669E0,1.874129680E0,-9.123644471E-1,3.127008350E0
1.889328383E1,-2.362313423E0,1.646048509E0,-4.669411004E-1,2.916853509E0
1.890325283E1,-2.362604907E0,1.496748628E0,3.517860353E-2,2.797033417E0
1.891322283E1,-2.372551605E0,1.506395949E0,4.253638887E-1,2.842387080E0
1.892319283E1,-2.346885398E0,1.699651104E0,8.302841574E-1,3.014308665E0
1.893316183E1,-2.222973104E0,1.919820993E0,1.276969918E0,3.202807244E0
1.894313183E1,-2.045521365E0,2.176990308E0,1.411789754E0,3.304027053E0
1.895310083E1,-1.715827426E0,2.330283837E0,1.296273916E0,3.170900910E0
1.896307083E1,-1.217547004E0,2.303815831E0,1.253679873E0,2.891660650E0
1.897304083E1,-4.908120659E-1,1.897613268E0,1.445158644E0,2.435224036E0
1.898300983E1,4.057821482E-2,1.250188501E0,1.942577772E0,2.310460187E0
1.899297983E1,2.270826133E-1,7.471601397E-1,2.728748780E0,2.838289043E0
1.900294883E1,1.105138376E-1,5.240871084E-1,3.474136044E0,3.515181625E0
1.901291883E1,-7.841233134E-2,4.380839217E-1,3.903323427E0,3.928612960E0
1.902288883E1,-1.457077901E-1,3.643107712E-1,4.107852598E0,4.126548930E0
1.903285783E1,-6.132618248E-2,3.168758190E-1,4.194234685E0,4.206634733E0
1.904282783E1,1.209360610E-1,2.570892084E-1,4.168573009E0,4.178243809E0
1.905279783E1,3.331492049E-1,1.394590169E-1,3.949138116E0,3.965618371E0
1.906276683E1,4.628381091E-1,-8.014369190E-2,3.396784982E0,3.429109264E0
1.907273683E1,4.631710350E-1,-4.108756578E-1,2.408614892E0,2.486920166E0
1.908270583E1,3.203442411E-1,-8.565796709E-1,1.168275442E0,1.483649781E0
1.909267583E1,1.168805053E-1,-1.431940429E0,-1.004393774E-1,1.440209190E0
1.910264583E1,-1.290457471E-1,-2.040718024E0,-1.320403036E0,2.434059785E0
1.911261483E1,-4.864340363E-1,-2.382398316E0,-2.328148434E0,3.366409800E0
1.912258483E1,-9.520073998E-1,-2.326838073E0,-2.978412609E0,3.897619168E0
1.913255371E1,-1.488862050E0,-2.066558624E0,-3.147511747E0,4.048975790E0
1.914252371E1,-1.906696479E0,-1.772524953E0,-2.756124859E0,3.791247870E0
1.915249371E1,-2.124821450E0,-1.684840107E0,-1.875520733E0,3.297139730E0
1.916246271E1,-2.058158514E0,-1.814861133E0,-7.490704250E-1,2.844440877E0
1.917243271E1,-1.772064046E0,-2.058855502E0,5.901243925E-2,2.717090251E0
1.918240271E1,-1.314858267E0,-2.351675876E0,4.168865955E-1,2.726357666E0
1.919237171E1,-8.530939995E-1,-2.471400540E0,5.270960855E-1,2.667099601E0
1.920234171E1,-5.869852782E-1,-2.333530211E0,4.120708287E-1,2.441253230E0
1.921231071E1,-5.000961287E-1,-2.040500507E0,8.299479425E-2,2.102528619E0
1.922228071E1,-4.869123751E-1,-1.605408021E0,-2.946914828E-1,1.703309028E0
1.923225071E1,-4.522822769E-1,-1.257402796E0,-4.426903582E-1,1.407691657E0
1.924221971E1,-3.441022092E-1,-1.029009967E0,-3.408464795E-1,1.137296868E0
1.925218971E1,-1.851584425E-1,-9.760564131E-1,-2.213726610E-1,1.017828878E0
1.926215871E1,8.063222677E-2,-1.051746866E0,-6.779671133E-2,1.057009659E0
1.927212871E1,4.575914756E-1,-1.108466027E0,2.911369604E-1,1.234037123E0
1.928209871E1,8.277990907E-1,-1.217190909E0,5.816880298E-1,1.582771622E0
1.929206771E1,1.086576902E0,-1.485313228E0,5.787252456E-1,1.929177975E0
1.930203771E1,1.206795436E0,-1.815615424E0,3.596961486E-1,2.209569169E0
1.931200771E1,1.080028167E0,-2.010683801E0,1.306455088E-1,2.286127388E0
1.932197671E1,7.117401192E-1,-2.030444466E0,-2.203733718E-1,2.162832206E0
1.933194671E1,2.973636969E-1,-1.832655964E0,-6.116614419E-1,1.954784585E0
1.934191571E1,-3.959730785E-2,-1.569810757E0,-9.048063362E-1,1.812332272E0
1.935188571E1,-1.466097231E-1,-1.311904693E0,-1.189612516E0,1.777010487E0
1.936185571E1,2.561149891E-2,-1.000152789E0,-1.258980959E0,1.608102797E0
1.937182471E1,4.027958290E-1,-8.045026141E-1,-1.017499723E0,1.358224806E0
1.938179471E1,7.931365771E-1,-8.053282410E-1,-7.550731766E-1,1.359321414E0
1.939176371E1,1.131168134E0,-9.556630790E-1,-7.943992102E-1,1.680447373E0
1.940173371E1,1.298174846E0,-1.059051207E0,-9.828584790E-1,1.942384663E0
1.941170371E1,1.320670254E0,-9.551877004E-1,-1.021788071E0,1.923695486E0
1.942167271E1,1.299338441E0,-4.741366839E-1,-7.945184934E-1,1.595100504E0
1.943164271E1,1.335407868E0,2.764569408E-1,-4.227285486E-1,1.427740187E0
1.944161271E1,1.593922482E0,1.005156251E0,-2.363912344E-2,1.884538876E0
1.945158171E1,1.987464800E0,1.629747056E0,3.333135116E-1,2.591754173E0
1.946155171E1,2.475704383E0,2.091436188E0,7.026873869E-1,3.316170545E0
1.947152071E1,2.949407496E0,2.569068337E0,1.204670266E0,4.092718796E0
1.948149071E1,3.400345352E0,2.839184557E0,1.586865331E0,4.705471181E0
1.949146071E1,3.733306861E0,2.725441595E0,1.858842135E0,4.982058419E0
1.950142971E1,3.688680911E0,2.487531838E0,2.514531941E0,5.110484556E0
1.951139971E1,3.875314387E0,1.707989234E0,2.762645089E0,5.056431222E0
1.952136871E1,3.828165948E0,1.026368195E0,2.910203669E0,4.917069411E0
1.953133871E1,3.417706904E0,7.480670428E-1,2.853713719E0,4.514865089E0
1.954130871E1,2.682768030E0,6.299065089E-1,2.505675749E0,3.724572119E0
1.955127771E1,1.772322639E0,7.105217788E-1,2.188969499E0,2.904747184E0
1.956124771E1,1.081952851E0,7.103881699E-1,2.095283656E0,2.462820927E0
1.957121771E1,8.073526932E-1,4.005219930E-1,2.378867183E0,2.543864248E0
1.958118671E1,1.048037173E0,-2.365982258E-1,2.865680630E0,3.060471550E0
1.959115671E1,1.307087025E0,-7.788789457E-1,3.287047947E0,3.622128257E0
1.960112571E1,1.143319452E0,-8.153834054E-1,3.504718151E0,3.775589859E0
1.961109571E1,1.123389729E0,-9.700486913E-1,3.012772018E0,3.358540483E0
1.962106571E1,1.543011798E0,-1.105029911E0,2.024092051E0,2.774693703E0
1.963103471E1,1.876440061E0,-1.227203973E0,9.222795707E-1,2.424387861E0
1.964100471E1,1.902893304E0,-1.035204800E0,1.661234897E-1,2.172613384E0
1.965097371E1,1.666922484E0,-6.516961581E-1,-3.339613831E-1,1.820678076E0
1.966094371E1,1.265310862E0,-4.511258438E-1,-9.524582201E-1,1.646724861E0
1.967091371E1,1.051089931E0,-4.271130833E-1,-1.527172276E0,1.902490680E0
1.968088271E1,9.456916029E-1,-4.868441454E-1,-1.877626900E0,2.157969556E0
1.969085271E1,8.825079793E-1,-6.814847982E-1,-2.180662360E0,2.449189701E0
1.970082271E1,8.071941606E-1,-9.034097287E-1,-2.413073979E0,2.700118068E0
1.971079171E1,6.586344641E-1,-1.027802225E0,-2.492915370E0,2.775752837E0
1.972076171E1,4.755947968E-1,-1.130023249E0,-2.445797337E0,2.735885152E0
1.973073071E1,2.144286356E-1,-1.072497464E0,-2.191796043E0,2.449530638E0
1.974070071E1,-7.869582080E-2,-9.388345000E-1,-2.100944930E0,2.302514462E0
1.975067071E1,-3.015751540E-1,-8.787748244E-1,-2.323358980E0,2.502236942E0
1.976063971E1,-4.549279227E-1,-7.840987551E-1,-2.574811472E0,2.729729728E0
1.977060971E1,-6.206746325E-1,-5.112039381E-1,-2.664755682E0,2.783431212E0
1.978057871E1,-7.663846153E-1,-1.528813004E-1,-2.688002458E0,2.799299070E0
1.979054871E1,-8.896064991E-1,1.917082742E-1,-2.797308553E0,2.941612980E0
1.980051871E1,-1.135996472E0,5.343457559E-1,-2.866968187E0,3.129779538E0
1.981048771E1,-1.413854114E0,8.607063434E-1,-2.867090394E0,3.310590006E0
1.982045771E1,-1.761416266E0,1.179049229E0,-2.698550835E0,3.431460470E0
1.983042771E1,-2.020760161E0,1.453493558E0,-2.298210105E0,3.387902720E0
1.984039671E1,-2.161804504E0,1.689417015E0,-1.792838180E0,3.277468124E0
1.985036671E1,-2.095741200E0,1.713069587E0,-1.332673418E0,3.017077564E0
1.986033571E1,-1.882218865E0,1.620994944E0,-8.732834119E-1,2.633058370E0
1.987030571E1,-1.623638763E0,1.639246443E0,-4.449696028E-1,2.349750982E0
1.988027571E1,-1.387108803E0,1.808517196E0,-1.350747746E-1,2.283210563E0
1.989024471E1,-1.214249540E0,2.059861515E0,9.598672271E-2,2.393040923E0
1.990021471E1,-1.132435445E0,2.367893128E0,1.658165109E-1,2.629985365E0
1.991018471E1,-1.140865522E0,2.626955772E0,3.946870565E-3,2.863998314E0
1.992015371E1,-1.164242178E0,2.749285955E0,-2.004215026E-1,2.992357247E0
1.993012371E1,-1.138379213E0,2.721007066E0,-2.140010762E-1,2.957293213E0
1.994009271E1,-1.077164420E0,2.641231164E0,-6.008949637E-2,2.853067822E0
1.995006271E1,-9.180309838E-1,2.498139857E0,6.830366492E-2,2.662357794E0
1.996003271E1,-7.959979852E-1,2.299264358E0,2.181631243E-1,2.442913124E0
1.997000171E1,-7.305946854E-1,2.067404131E0,4.697308069E-1,2.242448543E0
1.997997171E1,-8.081082997E-1,1.920607443E0,7.308142483E-1,2.208135286E0
1.998994071E1,-9.820884007E-1,1.749122057E0,9.899265933E-1,2.236935461E0
1.999991071E1,-1.173281170E0,1.523372755E0,1.290475817E0,2.315724744E0
2.000988071E1,-1.366032806E0,1.309782153E0,1.547931061E0,2.444926479E0
2.001984971E1,-1.444096936E0,1.140097125E0,1.591944222E0,2.433007156E0
2.002981971E1,-1.326509868E0,8.687173212E-1,1.378012728E0,2.100765882E0
2.003978971E1,-9.750112963E-1,5.246086800E-1,1.150557793E0,1.596760637E0
2.004975871E1,-5.991046925E-1,2.517202950E-1,1.159971811E0,1.329595480E0
2.005972871E1,-3.995288435E-1,3.418808520E-2,1.408292534E0,1.464267730E0
2.006969771E1,-4.296032297E-1,-1.975891113E-1,1.720709267E0,1.784500146E0
2.007966771E1,-5.762226738E-1,-4.686297762E-1,2.018876334E0,2.151164357E0
2.008963771E1,-6.871524312E-1,-8.387830853E-1,2.211515778E0,2.463034219E0
2.009960671E1,-7.388800438E-1,-1.239436641E0,2.271051543E0,2.690691735E0
2.010957671E1,-7.769733381E-1,-1.524751529E0,2.225762519E0,2.807592132E0
2.011954671E1,-8.339054111E-1,-1.602897227E0,2.178009478E0,2.829912197E0
2.012951583E1,-9.249024855E-1,-1.538306544E0,2.145864995E0,2.797600437E0
2.013948583E1,-8.622240613E-1,-1.461013370E0,2.020585476E0,2.638324480E0
2.014945483E1,-7.370073268E-1,-1.505457471E0,1.876957394E0,2.516456051E0
2.015942483E1,-5.473279268E-1,-1.697978801E0,1.802333474E0,2.535962503E0
2.016939483E1,-4.385344496E-1,-1.975805159E0,1.751221207E0,2.676358386E0
2.017936383E1,-3.951374383E-1,-2.237166928E0,1.645052143E0,2.804861140E0
2.018933383E1,-3.514348369E-1,-2.419494807E0,1.489711504E0,2.862988286E0
2.019930283E1,-2.632121751E-1,-2.566665131E0,1.298165490E0,2.888301263E0
2.020927283E1,-1.481793168E-1,-2.650974380E0,1.117532135E0,2.880711777E0
2.021924283E1,-5.623460982E-2,-2.662557129E0,8.785786504E-1,2.804331158E0
2.022921183E1,-4.710716100E-2,-2.558297181E0,5.150859046E-1,2.610060735E0
2.023918183E1,-9.201986197E-2,-2.403155347E0,-3.640944242E-2,2.405192076E0
2.024915183E1,-1.799664439E-1,-2.209330088E0,-6.407291204E-1,2.307392720E0
2.025912083E1,-3.991216214E-1,-1.964237028E0,-1.135878943E0,2.303854627E0
2.026909083E1,-6.791019116E-1,-1.684164169E0,-1.542745165E0,2.382782197E0
2.027905983E1,-9.004987655E-1,-1.448996172E0,-1.904714711E0,2.557034623E0
2.028902983E1,-9.972296195E-1,-1.223136358E0,-2.134050695E0,2.654185719E0
2.029899983E1,-9.772059757E-1,-1.115237103E0,-2.180921391E0,2.637253008E0
2.030896883E1,-7.928465552E-1,-1.049499781E0,-1.984288300E0,2.380641826E0
2.031893883E1,-5.103398658E-1,-1.054183400E0,-1.738760206E0,2.096434228E0
2.032890783E1,-2.833244773E-1,-1.082347684E0,-1.576719827E0,1.933337705E0
2.033887783E1,-1.425608004E-1,-1.007847140E0,-1.498295801E0,1.811344735E0
2.034884783E1,-9.486701746E-2,-8.121548653E-1,-1.475512125E0,1.686929551E0
2.035881683E1,-9.930898273E-2,-6.145815414E-1,-1.514404296E0,1.637373847E0
2.036878683E1,-5.769387385E-2,-4.530902159E-1,-1.577049025E0,1.641859603E0
2.037875683E1,-2.204862368E-2,-2.975244588E-1,-1.561523498E0,1.589768090E0
2.038872583E1,4.443732691E-2,-1.284744376E-1,-1.338698389E0,1.345583046E0
2.039869583E1,1.476693208E-1,6.496256590E-4,-9.314135063E-1,9.430470667E-1
2.040866483E1,1.763021400E-1,1.774413604E-1,-4.979366058E-1,5.572331149E-1
2.041863483E1,2.511658145E-1,3.759221721E-1,-1.214981246E-1,4.681490576E-1
2.042860483E1,4.553220981E-1,5.018717819E-1,1.178617412E-1,6.878116665E-1
2.043857383E1,7.306454100E-1,6.070807332E-1,2.146764296E-1,9.738971718E-1
2.044854383E1,1.039141438E0,8.066783631E-1,2.062114155E-1,1.331566017E0
2.045851383E1,1.313130269E0,1.105060608E0,2.042777413E-1,1.728351656E0
2.046848283E1,1.500837586E0,1.372151479E0,4.178139639E-1,2.076025445E0
2.047845283E1,1.592721025E0,1.477641097E0,7.568495607E-1,2.300653110E0
2.048842183E1,1.612486953E0,1.366346363E0,1.120698402E0,2.392275374E0
2.049839183E1,1.556124910E0,1.144415878E0,1.573076427E0,2.491140679E0
2.050836183E1,1.532166967E0,8.331422764E-1,1.999283484E0,2.653072958E0
2.051833083E1,1.529524026E0,5.554872411E-1,2.343611981E0,2.853160868E0
2.052830083E1,1.597604912E0,4.330190635E-1,2.543819475E0,3.034940607E0
2.053826983E1,1.741299944E0,3.883328873E-1,2.585751028E0,3.141502237E0
2.054823983E1,1.861503788E0,4.848195469E-1,2.556920162E0,3.199701089E0
2.055820983E1,1.947093576E0,7.559783256E-1,2.466139215E0,3.231798145E0
2.056817883E1,2.029805804E0,9.916409969E-1,2.236186350E0,3.178677848E0
2.057814883E1,2.117484072E0,1.159154370E0,1.905691781E0,3.075555041E0
2.058811883E1,2.200852211E0,1.222206066E0,1.590011718E0,2.977528402E0
2.059808783E1,2.215847834E0,1.220226198E0,1.369089877E0,2.876341546E0
2.060805783E1,2.076076137E0,1.155655981E0,1.317621515E0,2.716939331E0
2.061802683E1,1.878417736E0,9.013740206E-1,1.392609133E0,2.506050381E0
2.062799683E1,1.758917897E0,5.563046819E-1,1.530280071E0,2.396878004E0
2.063796683E1,1.695438916E0,3.107982230E-1,1.670066532E0,2.400048098E0
2.064793583E1,1.628018181E0,6.152849615E-2,1.745778619E0,2.387880219E0
2.065790583E1,1.482064223E0,-1.048300517E-1,1.742385480E0,2.289849528E0
2.066787583E1,1.335451430E0,-2.500591010E-1,1.647051306E0,2.135120156E0
2.067784483E1,1.250437738E0,-4.546028906E-1,1.404060320E0,1.934332884E0
2.068781483E1,1.193973370E0,-6.945176572E-1,9.398440218E-1,1.670698647E0
2.069778383E1,1.090551474E0,-8.915074289E-1,3.511931276E-1,1.451697153E0
2.070775383E1,9.079781583E-1,-1.005847392E0,-2.362023693E-1,1.375479869E0
2.071772383E1,6.985279700E-1,-1.076354873E0,-7.508292675E-1,1.486682793E0
2.072769283E1,5.504109443E-1,-1.220464765E0,-1.252891669E0,1.833636819E0
