"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.242161458E0,3.298037204E-1,9.556133777E-2,7.482079607E-1,8.232360632E-1
9.252130458E0,3.232194632E-1,1.378554180E-1,6.029900211E-1,6.979053684E-1
9.262099459E0,2.846161455E-1,1.520743847E-1,5.536658335E-1,6.408422769E-1
9.272069459E0,2.374296999E-1,1.831342095E-1,4.990756434E-1,5.822263297E-1
9.282038459E0,1.849874845E-1,1.731945276E-1,4.509746933E-1,5.172957450E-1
9.292007458E0,6.969734877E-2,1.422437534E-1,3.730044115E-1,4.052447369E-1
9.301977458E0,-2.848997355E-2,6.947310805E-2,2.894675803E-1,2.990479416E-1
9.311946458E0,-8.266091824E-2,6.387790740E-2,1.854789430E-1,2.128747349E-1
9.321915459E0,-8.443291694E-2,4.320039868E-2,1.713760436E-1,1.958697021E-1
9.331884459E0,-6.930149227E-2,1.165978655E-1,3.124371976E-1,3.406093973E-1
9.341854459E0,1.302271405E-1,1.808029246E-1,5.439454222E-1,5.878141101E-1
9.351823458E0,2.396086648E-1,2.971125224E-1,6.766666925E-1,7.768950868E-1
9.361792458E0,2.593716690E-1,3.586667463E-1,6.869671476E-1,8.172143901E-1
9.371761459E0,2.033047646E-1,3.290134692E-1,6.877781564E-1,7.890636747E-1
9.381731459E0,1.785476536E-1,2.041248366E-1,6.689933914E-1,7.218714368E-1
9.391700459E0,2.177506033E-1,1.219118151E-1,6.168438292E-1,6.654127482E-1
9.401669458E0,2.152804470E-1,4.739548355E-2,5.016513419E-1,5.479471430E-1
9.411638458E0,1.741476238E-1,-1.355706185E-2,4.012534797E-1,4.376248894E-1
9.421608458E0,1.569258195E-1,-4.729315728E-2,3.008573717E-1,3.426040187E-1
9.431577458E0,1.429407415E-1,-3.423281640E-2,2.413748163E-1,2.826052781E-1
9.441546459E0,1.225900921E-1,1.747615814E-2,2.765101504E-1,3.029713024E-1
9.451516459E0,1.183938378E-1,9.881502092E-3,3.788703382E-1,3.970610508E-1
9.461485459E0,7.904792368E-2,-1.555271655E-2,3.745989472E-1,3.831642369E-1
9.471454458E0,4.536094487E-2,-3.459797502E-2,3.475280929E-1,3.521795146E-1
9.481423458E0,1.028215331E-1,-4.892423809E-2,3.002217793E-1,3.210902763E-1
9.491393458E0,2.256686103E-1,-4.384885490E-2,1.221424878E-1,2.603225520E-1
9.501362459E0,2.801658297E-1,-1.214992940E-2,-9.231408656E-2,2.952327954E-1
9.511331459E0,2.954855347E-1,-2.732228458E-2,-3.226253861E-1,4.383438698E-1
9.521300458E0,2.234194788E-1,-3.056222677E-2,-4.401971054E-1,4.945945863E-1
9.531270458E0,2.732959360E-2,-2.075381488E-2,-5.492307204E-1,5.503017461E-1
9.541239458E0,-1.774685499E-1,-8.361606091E-2,-6.168011445E-1,6.472483169E-1
9.551208459E0,-2.565629590E-1,-7.872895807E-2,-7.411971492E-1,7.882867592E-1
9.561178459E0,-2.857084054E-1,-9.220182002E-2,-9.167358255E-1,9.646424427E-1
9.571147459E0,-3.184007728E-1,-1.240840557E-1,-1.013703126E0,1.069752277E0
9.581116458E0,-2.919444609E-1,-1.247959542E-1,-1.050154669E0,1.097100919E0
9.591085458E0,-2.456891844E-1,-8.703872859E-2,-9.821451187E-1,1.016143666E0
9.601055458E0,-9.266579658E-2,1.744809151E-3,-8.431608957E-1,8.482395241E-1
9.611024459E0,1.272906688E-1,5.234778285E-2,-7.581722009E-1,7.705636190E-1
9.620993459E0,2.686985627E-1,6.658049047E-2,-7.047333276E-1,7.571531829E-1
9.630962458E0,3.213325667E-1,5.511790127E-2,-6.419880259E-1,7.200286292E-1
9.640932458E0,3.211261600E-1,4.385821044E-2,-4.846803832E-1,5.830614266E-1
9.650901458E0,2.574181142E-1,6.075286299E-2,-3.200192821E-1,4.151714547E-1
9.660870459E0,2.050881654E-1,1.394180864E-2,-8.337135494E-2,2.218249590E-1
9.670840459E0,1.936483803E-1,-3.349109709E-2,2.834554732E-1,3.449178947E-1
9.680809459E0,2.213032253E-1,-1.514428854E-2,5.149549270E-1,5.606987104E-1
9.690778458E0,2.705242096E-1,-3.295549214E-2,6.010885066E-1,6.599824279E-1
9.700747458E0,3.506085522E-1,-1.019520521E-2,5.271802855E-1,6.332056163E-1
9.710717458E0,4.188571072E-1,-7.423040271E-4,3.837340522E-1,5.680613083E-1
9.720686458E0,4.157048732E-1,-3.173108518E-2,2.661886454E-1,4.946451236E-1
9.730655459E0,3.729972486E-1,-4.146085203E-2,1.309980959E-1,3.975002526E-1
9.740624459E0,3.648063228E-1,1.334743917E-2,-7.624593794E-2,3.729279425E-1
9.750594459E0,2.047659838E-1,5.511848599E-2,-1.861396784E-1,2.821615415E-1
9.760563792E0,2.177722380E-2,9.198547304E-2,-2.657927889E-1,2.821017216E-1
9.770532792E0,-9.243717045E-2,5.901156217E-2,-3.266488552E-1,3.445670756E-1
9.780502792E0,-1.864080656E-1,3.030524164E-2,-2.914339989E-1,3.472753235E-1
9.790471792E0,-2.649456735E-1,-1.597517788E-2,-1.642547196E-1,3.121394386E-1
9.800440792E0,-3.246175325E-1,-7.233824372E-2,8.438584685E-2,3.431185437E-1
9.810409792E0,-1.505883148E-1,-1.217480931E-1,4.832612640E-1,5.206158737E-1
9.820379792E0,1.088722318E-1,-6.192259848E-2,7.936104208E-1,8.034333022E-1
9.830348792E0,3.545683598E-1,4.610792667E-2,9.602934891E-1,1.024699101E0
9.840317792E0,6.056092814E-1,1.059810761E-1,1.058879299E0,1.224426380E0
9.850286792E0,7.845198277E-1,2.034524068E-1,9.206552142E-1,1.226568492E0
9.860256792E0,6.838685618E-1,1.461248428E-1,8.766636872E-1,1.121413349E0
9.870225792E0,4.960924305E-1,5.478958011E-2,7.838812387E-1,9.292897256E-1
9.880194792E0,3.904081738E-1,-6.190798044E-2,6.251229018E-1,7.396146176E-1
9.890164792E0,2.403713245E-1,-1.158672559E-1,5.021401691E-1,5.686372693E-1
9.900133791E0,1.405624961E-2,-9.439335644E-2,3.713742077E-1,3.834403292E-1
9.910102792E0,-5.177585207E-2,-1.178108704E-1,2.659109026E-1,2.954128436E-1
9.920071792E0,4.527277525E-2,-1.463441133E-1,7.576529682E-2,1.708993970E-1
9.930041792E0,9.852893676E-2,-1.142867535E-1,-4.235547602E-2,1.567271507E-1
9.940010792E0,2.693336251E-2,-5.404815316E-2,-1.591156018E-1,1.701892582E-1
9.949979791E0,4.597800884E-2,-2.587743759E-2,-2.443481255E-1,2.499792501E-1
9.959948792E0,9.510351906E-2,-6.026549757E-2,-2.113008320E-1,2.394256694E-1
9.969918792E0,6.900701188E-2,-1.981796801E-2,-2.018406218E-1,2.142296809E-1
9.979887792E0,1.766103979E-2,-5.131516457E-2,-1.424802732E-1,1.524656903E-1
9.989856792E0,2.738028165E-2,-8.107690752E-2,8.437532187E-3,8.599032914E-2
9.999826792E0,1.551334652E-1,-5.226241350E-2,4.232682467E-2,1.690837425E-1
1.000979579E1,2.799075655E-1,-8.414961934E-2,7.836321473E-2,3.026056792E-1
1.001976479E1,2.370029993E-1,-1.207087505E-1,1.405015755E-1,3.008017900E-1
1.002973379E1,1.787661202E-1,-1.180412507E-1,1.355981004E-1,2.535308806E-1
1.003970379E1,1.657730953E-1,-1.002037346E-1,1.728226447E-1,2.595942490E-1
1.004967279E1,8.445221275E-2,-7.758144200E-2,2.412882775E-1,2.671536809E-1
1.005964179E1,9.337345585E-2,-6.797388196E-2,3.269552493E-1,3.467546480E-1
1.006961079E1,2.184992661E-1,-6.082916915E-2,3.684190249E-1,4.326369090E-1
1.007958079E1,2.059430283E-1,6.871647835E-3,3.635173041E-1,4.178571297E-1
1.008954979E1,2.904800257E-1,-3.663689911E-2,2.731398153E-1,4.004076253E-1
1.009951879E1,4.795539100E-1,-1.484385860E-1,2.231718493E-1,5.493738624E-1
1.010948879E1,4.535074148E-1,-9.319058418E-2,1.307454962E-1,4.810902670E-1
1.011945779E1,1.983445716E-1,-7.655700982E-2,5.820610821E-2,2.204302517E-1
1.012942679E1,-1.063243076E-2,-1.142551786E-1,-7.871521711E-3,1.150184997E-1
1.013939579E1,-8.573216826E-2,-6.983563542E-2,-9.675036907E-2,1.469273785E-1
1.014936579E1,-2.039165296E-1,-2.034304798E-2,-1.940082765E-1,2.821967434E-1
1.015933479E1,-1.986718695E-1,-8.682179689E-2,-2.476757759E-1,3.291683856E-1
1.016930379E1,-1.565267470E-1,-9.876648903E-2,-2.242717105E-1,2.907804017E-1
1.017927279E1,2.735502899E-2,-1.305385047E-1,-1.879219097E-1,2.304414090E-1
1.018924279E1,1.066260239E-1,-1.243626755E-1,-1.399215317E-1,2.154372741E-1
1.019921179E1,1.166086829E-1,-3.264792860E-2,-1.412506038E-1,1.860516198E-1
1.020918079E1,1.120234425E-1,1.148510098E-2,-1.658428234E-1,2.004619697E-1
1.021915079E1,1.080631234E-1,1.439350605E-2,-1.938667738E-1,2.224165858E-1
1.022911979E1,1.616313663E-1,6.264063656E-2,-2.265299052E-1,2.852443617E-1
1.023908879E1,2.522922988E-1,6.369372010E-3,-2.008559507E-1,3.225447037E-1
1.024905779E1,1.494804136E-1,-2.001911223E-2,-1.054902023E-1,1.840471182E-1
1.025902779E1,2.155225217E-2,-4.180525303E-2,-7.326210380E-2,8.706040780E-2
1.026899679E1,-5.724789575E-2,-8.341403961E-2,-3.313032389E-3,1.012235138E-1
1.027896579E1,-7.191870600E-2,-8.792809010E-2,3.579899311E-2,1.191017095E-1
1.028893479E1,1.008646162E-1,-1.507172459E-1,1.160496891E-2,1.817251615E-1
1.029890479E1,2.280849722E-1,-1.425925398E-1,4.751213551E-2,2.731534184E-1
1.030887379E1,3.155575642E-1,-9.287308037E-2,-1.332112670E-2,3.292103246E-1
1.031884279E1,3.803356504E-1,-8.751469195E-2,-3.653457284E-2,3.919806160E-1
1.032881279E1,3.915501715E-1,7.008472681E-3,-4.251159668E-2,3.939135582E-1
1.033878179E1,4.089998710E-1,1.056182563E-2,-8.100089371E-2,4.170774406E-1
1.034875079E1,3.466647515E-1,-6.843815088E-2,-5.554913342E-2,3.576953126E-1
1.035871979E1,2.164039895E-1,-9.772451520E-3,-6.217461348E-2,2.253705172E-1
1.036868979E1,1.185742244E-1,4.914116979E-2,-1.667392015E-2,1.294323023E-1
1.037865879E1,1.297049841E-1,-5.342016220E-3,1.625818312E-2,1.308290815E-1
1.038862779E1,1.360457048E-1,-4.435054600E-2,-4.653214216E-3,1.431679333E-1
1.039859679E1,9.297248304E-2,-4.424529612E-2,-4.063230157E-2,1.106910690E-1
1.040856679E1,-2.676153660E-2,-1.143651062E-1,-2.632591903E-2,1.203686478E-1
1.041853579E1,-1.350373524E-1,-8.817250371E-2,-1.493799877E-1,2.198268812E-1
1.042850479E1,-1.341377583E-1,1.668795347E-3,-3.211413628E-1,3.480337598E-1
1.043847479E1,-1.654522294E-1,-1.239258885E-2,-2.821971524E-1,3.273579834E-1
1.044844379E1,-1.488654327E-1,3.490203023E-3,-3.689359188E-1,3.978527501E-1
1.045841279E1,-3.871441483E-2,1.908004940E-2,-4.054371625E-1,4.077280306E-1
1.046838179E1,9.546924412E-2,7.227743268E-3,-3.666455644E-1,3.789400833E-1
1.047835179E1,1.852827689E-1,2.046408534E-2,-2.881835318E-1,3.432174693E-1
1.048832079E1,2.072297081E-1,-2.384319127E-2,-3.288246042E-1,3.894075885E-1
1.049828979E1,1.619023848E-1,-4.667949200E-2,-2.958159024E-1,3.404385484E-1
1.050825879E1,1.098697668E-1,-3.638254523E-2,-1.657475138E-1,2.021566066E-1
1.051822879E1,7.362463117E-2,-1.953847110E-2,-1.415078813E-1,1.607072451E-1
1.052819779E1,1.115619510E-2,-3.100544572E-2,-1.393011421E-1,1.431454035E-1
1.053816679E1,-2.721498817E-2,-6.004154921E-2,-1.456857169E-1,1.599061328E-1
1.054813679E1,-7.574775517E-2,-8.659784853E-2,-1.884165841E-1,2.207662088E-1
1.055810579E1,-5.302956820E-2,-7.003502548E-2,-2.163925874E-1,2.335439826E-1
1.056807479E1,-5.384262353E-2,-3.109490812E-2,-2.847512162E-1,2.914604202E-1
1.057804379E1,-6.205620736E-2,2.606104016E-2,-3.069431537E-1,3.142359787E-1
1.058801379E1,1.531999737E-2,1.791879237E-2,-1.908823550E-1,1.923326776E-1
1.059798279E1,1.485403275E-1,2.957112372E-2,-6.327038169E-2,1.641396401E-1
1.060795179E1,2.732892117E-1,2.274333000E-2,-1.047984767E-1,2.935761792E-1
1.061792079E1,3.251882207E-1,-4.293902814E-2,-2.105289996E-2,3.286858130E-1
1.062789079E1,3.358988580E-1,-6.553149998E-2,1.882744968E-1,3.906017236E-1
1.063785979E1,2.811873382E-1,-1.009059852E-1,3.279785120E-1,4.436420194E-1
1.064782879E1,2.608375660E-1,-1.087851083E-1,3.248122448E-1,4.305501480E-1
1.065779879E1,2.747632948E-1,-1.070198339E-1,2.442791283E-1,3.829104406E-1
1.066776779E1,1.925435489E-1,-7.115827560E-2,2.063815695E-1,2.910839581E-1
1.067773679E1,6.048681468E-2,-3.866412878E-2,1.397186333E-1,1.570823545E-1
1.068770579E1,-1.634896114E-1,5.805525005E-2,3.277493012E-1,3.708353672E-1
1.069767579E1,-4.171096668E-1,9.167674005E-2,2.751594436E-1,5.080332845E-1
1.070764479E1,-7.180743349E-1,1.680384529E-1,7.048467636E-2,7.408345035E-1
1.071761379E1,-1.049747410E0,2.089701319E-1,-7.823574543E-4,1.070345156E0
1.072758279E1,-1.081648357E0,1.898871589E-1,-9.784204423E-2,1.102539508E0
1.073755279E1,-9.407114562E-1,6.480702996E-2,-1.585115844E-1,9.561714895E-1
1.074752179E1,-6.651810068E-1,-1.357665002E-1,-1.851468211E-1,7.036886099E-1
1.075749079E1,-3.218143773E-1,-1.781155443E-1,-1.625502563E-1,4.021345874E-1
1.076746042E1,-9.801249057E-2,-9.602882266E-2,-1.676940519E-1,2.166778210E-1
1.077742942E1,-4.827753603E-3,-3.908980608E-2,-2.296347767E-1,2.329880916E-1
1.078739842E1,3.207197785E-3,-6.248627007E-2,-1.395128113E-1,1.529007671E-1
1.079736742E1,5.667121410E-3,-1.280645478E-1,3.042891026E-3,1.282259874E-1
1.080733742E1,7.250752062E-2,-1.604715711E-1,7.122376442E-2,1.899507575E-1
1.081730642E1,1.301195517E-1,-2.006822884E-1,1.740353572E-1,2.957917920E-1
1.082727542E1,1.241001356E-1,-2.179701662E-1,2.892828083E-1,3.828790673E-1
1.083724442E1,1.521813887E-1,-2.284103698E-1,2.799138147E-1,3.920232337E-1
1.084721442E1,6.226787657E-2,-2.588275856E-1,1.649505383E-1,3.131735742E-1
1.085718342E1,4.150850683E-2,-3.355646896E-1,2.127257985E-1,3.994732562E-1
1.086715242E1,2.751670450E-2,-3.967786056E-1,4.384224755E-1,5.919499116E-1
1.087712242E1,1.532525986E-2,-3.105117095E-1,5.204121333E-1,6.062022549E-1
1.088709142E1,1.612165064E-2,-1.138236541E-1,3.591950423E-1,3.771429573E-1
1.089706042E1,1.277698481E-1,-4.351030111E-2,2.063154960E-1,2.465448524E-1
1.090702942E1,4.879793823E-2,1.243118048E-3,3.161852628E-1,3.199310934E-1
1.091699942E1,-1.404708776E-1,-7.666284442E-3,3.437110305E-1,3.713867416E-1
1.092696842E1,-2.323633799E-1,-7.102262020E-2,2.757909429E-1,3.675562502E-1
1.093693742E1,-2.851815712E-1,-1.501103050E-1,3.295005423E-1,4.609037205E-1
1.094690642E1,-2.903189349E-1,-2.048566157E-1,3.987859547E-1,5.341175476E-1
1.095687642E1,-2.745026551E-1,-1.994456023E-1,3.183259284E-1,4.652543956E-1
1.096684542E1,-2.223655182E-1,-1.348414707E-1,2.900675046E-1,3.895738738E-1
1.097681442E1,-1.416724804E-1,-5.797163486E-2,2.537217969E-1,2.963217042E-1
1.098678442E1,-1.738084853E-3,1.995303869E-2,2.322929209E-1,2.331547679E-1
1.099675342E1,1.081810910E-1,4.321384728E-2,2.338231373E-1,2.612352284E-1
1.100672242E1,1.579005504E-1,-4.796997249E-2,2.301502088E-1,2.832010252E-1
1.101669142E1,1.595801631E-1,-1.246421725E-1,2.040216333E-1,2.874479543E-1
1.102666142E1,1.919944954E-1,-1.433251959E-1,4.647483945E-2,2.440571834E-1
1.103663042E1,1.820135906E-1,-2.277098733E-1,-8.045067072E-2,3.024120434E-1
1.104659942E1,1.482169765E-1,-2.414104843E-1,-7.310393661E-2,2.925602154E-1
1.105656842E1,1.200639488E-1,-1.653785545E-1,-1.303414536E-1,2.423928889E-1
1.106653842E1,3.348802730E-2,-5.446272075E-2,-1.940240639E-1,2.042864981E-1
1.107650742E1,4.626828656E-2,5.442529857E-2,-2.139607304E-1,2.255705247E-1
1.108647642E1,1.259922945E-1,1.532192695E-1,-3.398381272E-1,3.934973387E-1
1.109644642E1,6.143742576E-2,1.548722774E-1,-5.462512717E-1,5.710958163E-1
1.110641542E1,-8.743005350E-2,9.140952229E-2,-6.438132343E-1,6.561213269E-1
1.111638442E1,-2.125721629E-1,1.552552700E-2,-5.998541594E-1,6.365948311E-1
1.112635342E1,-2.877305187E-1,-4.829683185E-2,-6.436369407E-1,7.066752768E-1
1.113632342E1,-2.953166963E-1,-3.913892269E-2,-7.010957748E-1,7.617605213E-1
1.114629242E1,-2.727869359E-1,4.763785064E-2,-6.711092064E-1,7.259956226E-1
1.115626142E1,-2.753586875E-1,-3.987216353E-3,-5.395898312E-1,6.058015274E-1
1.116623042E1,-2.465634893E-1,-2.556753516E-2,-3.873596182E-1,4.598855585E-1
1.117620042E1,-2.569197853E-1,-5.558304727E-2,-4.024980596E-1,4.807306306E-1
1.118616942E1,-2.844702575E-1,-1.193334854E-1,-3.588623357E-1,4.732293145E-1
1.119613842E1,-2.807544981E-1,-7.310364425E-2,-3.397992432E-1,4.468005782E-1
1.120610842E1,-4.776625550E-1,-1.936328852E-1,-2.926016879E-1,5.926811609E-1
1.121607742E1,-5.940693627E-1,-1.636676592E-1,-2.359100085E-1,6.598174312E-1
1.122604642E1,-7.158625524E-1,-1.410816193E-1,-1.229189980E-1,7.399137094E-1
1.123601542E1,-8.165525562E-1,-9.346189499E-2,-1.518954599E-1,8.358022694E-1
1.124598542E1,-9.551600723E-1,-2.678363907E-1,-9.822912991E-2,9.968530774E-1
1.125595442E1,-8.723141628E-1,-3.335175794E-1,-1.259694904E-2,9.339832212E-1
1.126592342E1,-7.464376431E-1,-3.586799026E-1,9.423898995E-2,8.334875013E-1
1.127589342E1,-5.723372721E-1,-2.646736318E-1,2.214814192E-1,6.683383151E-1
1.128586242E1,-4.885439675E-1,-6.706873298E-2,2.513361329E-1,5.534828586E-1
1.129583142E1,-5.829325365E-1,2.531961322E-2,1.454263929E-1,6.013320719E-1
1.130580042E1,-6.930556340E-1,2.312281430E-2,-4.077614307E-2,6.946390935E-1
1.131577042E1,-7.344318476E-1,7.379536986E-2,-1.246801794E-1,7.485860288E-1
1.132573942E1,-6.328918049E-1,2.213995582E-1,-3.913190603E-2,6.716406086E-1
1.133570842E1,-4.657674911E-1,1.408132321E-1,-1.929896915E-1,5.234622652E-1
1.134567742E1,-2.902136850E-1,-1.147761655E-1,-5.144658074E-1,6.017247029E-1
1.135564742E1,-1.223993998E-1,-2.487253511E-1,-6.201185623E-1,6.792591145E-1
1.136561642E1,1.229699419E-1,-2.415367842E-1,-6.475329405E-1,7.019690405E-1
1.137558542E1,2.991018914E-1,-1.706609291E-1,-7.080522072E-1,7.873531751E-1
1.138555442E1,4.492355852E-1,-1.647154802E-1,-8.854070288E-1,1.006424069E0
1.139552442E1,5.885589467E-1,-1.731360555E-1,-1.030289631E0,1.199114027E0
1.140549342E1,7.329974525E-1,-1.088774943E-1,-1.073423956E0,1.304369029E0
1.141546242E1,9.853467616E-1,7.558169425E-2,-1.011775299E0,1.414323191E0
1.142543242E1,1.121435882E0,1.837627852E-1,-8.843001509E-1,1.439921510E0
1.143540142E1,1.085198202E0,4.684847653E-2,-7.328584349E-1,1.310317291E0
1.144537042E1,8.856417945E-1,-9.685328007E-2,-4.803285930E-1,1.012154881E0
1.145533942E1,9.063190109E-1,-3.022601187E-1,-4.882688195E-1,1.072931391E0
1.146530942E1,6.866180688E-1,-1.748036814E-1,-1.318628991E-1,7.206861478E-1
1.147527842E1,5.168929866E-1,-2.805956000E-1,-1.462783322E-1,6.060607237E-1
1.148524742E1,4.817930281E-1,-3.289889109E-1,-2.444282323E-1,6.325372607E-1
1.149521642E1,3.315833205E-1,-2.560916734E-1,-2.728685045E-1,4.999876642E-1
1.150518642E1,1.994689912E-1,-1.811672062E-1,-3.347665447E-1,4.297418696E-1
1.151515542E1,1.293050346E-1,-3.064759612E-2,-3.114151043E-1,3.385829799E-1
1.152512442E1,-3.924651146E-3,-7.808898032E-2,-2.902920377E-1,3.006372547E-1
1.153509442E1,-1.440958589E-1,-1.142282814E-1,-2.692444003E-1,3.260433467E-1
1.154506342E1,-1.962866440E-1,-1.308601016E-1,-2.274479181E-1,3.276970678E-1
1.155503242E1,-1.807628712E-1,-1.405992240E-1,-2.364777732E-1,3.291885396E-1
1.156500142E1,-4.283026993E-2,-7.238268256E-3,-3.269792229E-1,3.298518406E-1
1.157497142E1,1.241627008E-2,4.074105978E-2,-3.784452456E-1,3.808343494E-1
1.158494042E1,-1.694289207E-2,8.276149035E-3,-2.818971902E-1,2.825271351E-1
1.159490942E1,-3.376620859E-2,1.078109622E-2,-1.462476343E-1,1.504817577E-1
1.160487842E1,-1.493232697E-2,3.625858426E-2,3.383959115E-2,5.179553311E-2
1.161484842E1,3.669741780E-2,5.119822025E-2,1.258086920E-1,1.406974954E-1
1.162481742E1,5.723576277E-2,-2.121428311E-2,9.467577696E-2,1.126475969E-1
1.163478642E1,1.204339314E-1,-4.049255311E-2,-8.998864889E-3,1.273772281E-1
1.164475642E1,2.804345092E-1,-1.757263720E-2,-1.726174074E-1,3.297712554E-1
1.165472542E1,4.749243039E-1,6.333703995E-2,-6.603962302E-2,4.836588745E-1
1.166469442E1,4.943113321E-1,1.163829803E-1,1.322172403E-2,5.079995129E-1
1.167466342E1,3.929650515E-1,6.453864276E-2,3.494489032E-1,5.298125179E-1
1.168463342E1,2.478137702E-1,6.719620228E-3,6.304374361E-1,6.774276189E-1
1.169460242E1,9.750202864E-2,-1.322406292E-2,8.019497198E-1,8.079634116E-1
1.170457142E1,-1.636849084E-1,-1.066502899E-1,7.570828646E-1,7.818833017E-1
1.171454042E1,-3.088215718E-1,-1.670379943E-1,4.942136836E-1,6.062339646E-1
1.172451042E1,-1.888940093E-1,-4.406344771E-2,1.992555678E-1,2.780742985E-1
1.173447942E1,2.034187853E-2,8.694458842E-2,-2.981261373E-2,9.413790637E-2
1.174444842E1,2.078226158E-1,1.761233979E-1,-7.575360239E-2,2.827513028E-1
1.175441842E1,2.998408332E-1,2.253762496E-1,6.628929913E-2,3.809110793E-1
1.176438771E1,3.661482587E-1,2.483318335E-1,2.406059074E-1,5.036114073E-1
1.177435671E1,3.703608853E-1,2.975063324E-1,1.881762636E-1,5.109672292E-1
1.178432571E1,3.144954175E-1,2.543053490E-1,3.254788274E-1,5.191483846E-1
1.179429571E1,1.828213835E-1,1.418628073E-1,2.949487603E-1,3.748912983E-1
1.180426471E1,1.913653350E-1,1.709304857E-1,4.362765473E-1,5.061374795E-1
1.181423371E1,2.195427749E-1,2.047051728E-1,2.535972512E-1,3.929564907E-1
1.182420271E1,2.351875851E-1,2.075118363E-1,3.719653612E-1,4.865517365E-1
1.183417271E1,1.880432394E-1,9.282396376E-2,3.813980895E-1,4.352482634E-1
1.184414171E1,1.140505260E-1,-1.399823427E-3,4.702436078E-1,4.838786342E-1
1.185411071E1,5.921182930E-3,-1.323476332E-1,2.702968991E-1,3.010172256E-1
1.186408071E1,1.063199222E-2,-1.210209918E-1,9.017108202E-2,1.512942291E-1
1.187404971E1,-3.013918072E-2,-1.505611253E-1,-5.057373762E-2,1.616623815E-1
1.188401871E1,-1.257823795E-2,-6.171560705E-2,-2.764785755E-1,2.835620407E-1
1.189398771E1,2.751173437E-2,5.484278977E-2,-3.292087662E-1,3.348776476E-1
1.190395771E1,4.755511254E-2,1.487619370E-1,-5.084832287E-1,5.319274354E-1
1.191392671E1,7.571998090E-2,1.907233107E-1,-3.793685210E-1,4.313112234E-1
1.192389571E1,1.261215180E-1,1.905315220E-1,-3.141814220E-1,3.884827720E-1
1.193386471E1,1.990716729E-1,2.152383471E-1,-1.945257550E-1,3.518484707E-1
1.194383471E1,1.974502400E-1,1.592880946E-1,-2.900218964E-3,2.537079140E-1
1.195380371E1,1.658100790E-1,1.402577466E-1,1.655791140E-1,2.730964312E-1
1.196377271E1,1.059272817E-1,7.534546673E-2,2.305001646E-1,2.646277655E-1
1.197374271E1,-3.016110778E-2,-6.763474345E-3,2.374419791E-1,2.394454644E-1
1.198371171E1,-1.730278820E-1,-9.756605566E-2,8.965769649E-2,2.179364258E-1
1.199368071E1,-2.619078988E-1,-1.242890006E-1,1.395964265E-2,2.902384791E-1
1.200364971E1,-2.847868842E-1,-1.151316762E-1,-9.645566940E-2,3.219667194E-1
1.201361971E1,-3.066361749E-1,-1.420861709E-1,-1.985995102E-1,3.919897820E-1
1.202358871E1,-2.198982856E-1,-1.153298968E-1,-5.725827456E-2,2.548229799E-1
1.203355771E1,-5.215745598E-2,2.614173174E-2,-3.004065514E-2,6.562188136E-2
1.204352671E1,1.218697152E-1,1.829441750E-1,-1.470358390E-1,2.644623538E-1
1.205349671E1,2.197462580E-1,1.872184896E-1,8.521732092E-2,3.010002866E-1
1.206346571E1,2.364078990E-1,1.669268972E-1,2.767171419E-1,4.004068684E-1
1.207343471E1,2.722057226E-1,1.750019020E-1,3.704801685E-1,4.919117567E-1
1.208340371E1,2.714789137E-1,1.375814760E-1,4.241517609E-1,5.220480624E-1
1.209337371E1,2.575952849E-1,9.916409969E-2,4.543631548E-1,5.316340150E-1
1.210334271E1,2.802400893E-1,8.607744634E-2,4.297674268E-1,5.202344429E-1
1.211331171E1,3.465671030E-1,1.205619854E-1,4.015452558E-1,5.439508632E-1
1.212328171E1,4.499005598E-1,1.849491853E-1,3.116121554E-1,5.776840401E-1
1.213325071E1,5.502934518E-1,2.545433307E-1,2.310351849E-1,6.488393075E-1
1.214321971E1,5.474221766E-1,2.594134766E-1,1.338380885E-1,6.203861904E-1
1.215318871E1,5.169953129E-1,2.341476578E-1,8.718549371E-2,5.742043099E-1
1.216315871E1,4.135791180E-1,1.535426205E-1,1.191276634E-1,4.569621684E-1
1.217312771E1,2.871389267E-1,8.339123547E-2,1.145463699E-1,3.201932732E-1
1.218309671E1,1.680773368E-1,3.572824180E-2,1.860624951E-1,2.532701137E-1
1.219306571E1,-2.808446914E-2,1.825383782E-2,2.404796076E-1,2.428011155E-1
1.220303571E1,-1.204432869E-1,2.026352584E-2,3.327591956E-1,3.544656233E-1
1.221300471E1,-1.579113677E-1,2.120317340E-2,4.100196254E-1,4.398882447E-1
1.222297371E1,-8.034629792E-2,4.017621875E-3,4.464080179E-1,4.535987073E-1
1.223294371E1,-1.795329094E-2,-7.421753883E-2,6.069737291E-1,6.117578537E-1
1.224291271E1,7.801238179E-2,-4.802961409E-2,4.111493075E-1,4.212321552E-1
1.225288171E1,1.596693331E-1,-4.936979592E-2,2.253978842E-1,2.805991427E-1
1.226285071E1,2.363608289E-1,-7.597111881E-2,1.833540648E-1,3.086369476E-1
1.227282071E1,3.585398617E-1,-8.824383974E-2,1.398589665E-1,3.948396361E-1
1.228278971E1,4.591941243E-1,-4.357169688E-2,-4.916982114E-2,4.638700334E-1
1.229275871E1,4.233527389E-1,-6.624018252E-2,-1.324049360E-1,4.484934452E-1
